Kernel Name,Number of Calls,Average Duration (s),Total Bytes,Total FLOPs (SP),Total FLOPs (DP),Total FLOPs (HP),AI (SP),AI (DP),AI (HP),Achieved Performance (SP),Achieved Performance (DP),Achieved Performance (HP)
advance_wp2_wp3_module_wp3_term_tp_lhs_4605_1,1,0.000005,129,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_wp2_wp3_module_wp3_term_tp_lhs_4617_1,1,0.000295,403606517,0,137321184,0,0.000000,0.340235,0.000000,0.000000,0.465533,0.000000
advance_wp2_wp3_module_advance_wp2_wp3_794_1,1,0.000006,524416,0,63518,0,0.000000,0.121121,0.000000,0.000000,0.011540,0.000000
advance_wp2_wp3_module_wp3_term_tp_lhs_4605_2,1,0.000006,125,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_wp2_wp3_module_wp3_term_tp_lhs_4617_2,1,0.000295,403620086,0,137108400,0,0.000000,0.339697,0.000000,0.000000,0.464107,0.000000
advance_wp2_wp3_module_advance_wp2_wp3_806_1,1,0.000300,408239508,0,17297769,0,0.000000,0.042372,0.000000,0.000000,0.057579,0.000000
advance_wp2_wp3_module_wp3_term_pr1_lhs_4849_1,1,0.000004,128,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_wp2_wp3_module_wp3_term_pr1_lhs_4860_1,1,0.000147,197194439,0,51481899,0,0.000000,0.261072,0.000000,0.000000,0.350962,0.000000
advance_wp2_wp3_module_wp2_term_dp1_lhs_3342_1,1,0.000005,128,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_wp2_wp3_module_wp2_term_dp1_lhs_3351_1,1,0.000146,196877260,0,8606785,0,0.000000,0.043717,0.000000,0.000000,0.058867,0.000000
advance_wp2_wp3_module_wp2_terms_bp_pr2_rhs_3529_1,1,0.000005,127,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_wp2_wp3_module_wp2_terms_bp_pr2_rhs_3538_1,1,0.000164,198487990,17162446,164444253,0,0.086466,0.828485,0.000000,0.104547,1.001732,0.000000
advance_wp2_wp3_module_wp2_term_pr3_rhs_3748_1,1,0.000005,128,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_wp2_wp3_module_wp2_term_pr3_rhs_3757_1,1,0.000408,554561125,16897270,233449125,0,0.030470,0.420962,0.000000,0.041428,0.572359,0.000000
advance_wp2_wp3_module_wp2_term_dp1_rhs_3627_1,1,0.000005,256,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_wp2_wp3_module_wp2_term_dp1_rhs_3637_1,1,0.000241,339536054,0,34540572,0,0.000000,0.101729,0.000000,0.000000,0.143175,0.000000
advance_wp2_wp3_module_wp3_terms_bp1_pr2_rhs_5058_1,1,0.000004,130,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_wp2_wp3_module_wp3_terms_bp1_pr2_rhs_5068_1,1,0.000199,266938438,17067600,163208925,0,0.063938,0.611410,0.000000,0.085915,0.821566,0.000000
advance_wp2_wp3_module_wp3_term_pr1_rhs_5397_1,1,0.000005,257,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_wp2_wp3_module_wp3_term_pr1_rhs_5408_1,1,0.000195,267883306,0,51314420,0,0.000000,0.191555,0.000000,0.000000,0.262881,0.000000
advance_wp2_wp3_module_wp3_term_ta_adg1_lhs_4313_1,1,0.000008,254,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_wp2_wp3_module_wp3_term_ta_adg1_lhs_4442_1,1,0.000883,954242136,0,187164066,0,0.000000,0.196139,0.000000,0.000000,0.211847,0.000000
advance_wp2_wp3_module_wp23_rhs_2458_1,1,0.000134,119583683,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_wp2_wp3_module_wp23_rhs_2467_1,1,0.000146,195491652,0,8520270,0,0.000000,0.043584,0.000000,0.000000,0.058173,0.000000
advance_wp2_wp3_module_wp23_rhs_2476_1,1,0.000143,192374923,0,8548456,0,0.000000,0.044436,0.000000,0.000000,0.059789,0.000000
advance_wp2_wp3_module_wp23_rhs_2553_1,1,0.000241,338243332,0,34644984,17322492,0.000000,0.102426,0.051213,0.000000,0.143875,0.071937
advance_wp2_wp3_module_wp23_rhs_2573_1,1,0.000440,614535204,0,101722476,16313982,0.000000,0.165528,0.026547,0.000000,0.231322,0.037099
advance_wp2_wp3_module_wp23_rhs_2603_1,1,0.000341,478917812,0,68425950,17014020,0.000000,0.142876,0.035526,0.000000,0.200592,0.049877
advance_wp2_wp3_module_wp23_rhs_2655_1,1,0.000441,615936738,0,94231020,0,0.000000,0.152988,0.000000,0.000000,0.213618,0.000000
advance_wp2_wp3_module_wp23_rhs_2711_1,1,0.000007,524413,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
mean_adv_term_ma_zm_lhs_467_3,1,0.000006,126,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
mean_adv_term_ma_zm_lhs_476_3,1,0.000346,471194710,0,51751794,0,0.000000,0.109831,0.000000,0.000000,0.149703,0.000000
mean_adv_term_ma_zm_lhs_495_3,1,0.000006,126,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
mean_adv_term_ma_zt_lhs_267_3,1,0.000311,324603321,0,16944000,0,0.000000,0.052199,0.000000,0.000000,0.054498,0.000000
mean_adv_term_ma_zt_lhs_299_3,1,0.000009,1048704,0,128660,0,0.000000,0.122685,0.000000,0.000000,0.014947,0.000000
mean_adv_term_ma_zt_lhs_328_3,1,0.000008,524416,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_wp2_wp3_module_advance_wp2_wp3_945_1,1,0.000322,399192227,0,25926344,0,0.000000,0.064947,0.000000,0.000000,0.080641,0.000000
advance_wp2_wp3_module_wp2_term_ta_lhs_3127_1,1,0.000007,128,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_wp2_wp3_module_wp2_term_ta_lhs_3138_1,1,0.000244,331995304,0,34395400,0,0.000000,0.103602,0.000000,0.000000,0.141076,0.000000
advance_wp2_wp3_module_wp2_terms_ac_pr2_lhs_3252_1,1,0.000005,130,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_wp2_wp3_module_wp2_terms_ac_pr2_lhs_3261_1,1,0.000151,199014607,0,43181910,0,0.000000,0.216979,0.000000,0.000000,0.285413,0.000000
advance_wp2_wp3_module_wp3_terms_ac_pr2_lhs_4732_1,1,0.000005,127,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_wp2_wp3_module_wp3_terms_ac_pr2_lhs_4742_1,1,0.000196,267762866,0,42969416,0,0.000000,0.160476,0.000000,0.000000,0.218839,0.000000
advance_wp2_wp3_module_wp23_lhs_2043_1,1,0.000793,679541100,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_wp2_wp3_module_wp23_lhs_2054_1,1,0.000006,125,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_wp2_wp3_module_wp23_lhs_2067_1,1,0.000006,131,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_wp2_wp3_module_wp23_lhs_2080_1,1,0.001013,1373550091,0,101844644,0,0.000000,0.074147,0.000000,0.000000,0.100554,0.000000
advance_wp2_wp3_module_wp23_lhs_2120_1,1,0.001042,1432103922,0,127224537,0,0.000000,0.088838,0.000000,0.000000,0.122147,0.000000
advance_wp2_wp3_module_wp23_lhs_2163_1,1,0.000006,129,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_wp2_wp3_module_wp23_lhs_2176_1,1,0.000006,129,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_wp2_wp3_module_wp23_lhs_2199_1,1,0.000497,676787932,0,16330950,0,0.000000,0.024130,0.000000,0.000000,0.032849,0.000000
advance_wp2_wp3_module_wp23_lhs_2214_1,1,0.000498,677148725,0,8178465,0,0.000000,0.012078,0.000000,0.000000,0.016420,0.000000
advance_wp2_wp3_module_wp23_lhs_2244_1,1,0.000738,1015613582,0,85624786,0,0.000000,0.084308,0.000000,0.000000,0.116076,0.000000
advance_wp2_wp3_module_wp23_solve_1453_1,1,0.000206,265406664,0,0,34822632,0.000000,0.000000,0.131205,0.000000,0.000000,0.168714
penta_lu_solvers_penta_lu_solve_single_rhs_multiple_lhs_159_1,1,0.000010,5243005,0,1826594,0,0.000000,0.348387,0.000000,0.000000,0.177270,0.000000
penta_lu_solvers_penta_lu_solve_single_rhs_multiple_lhs_172_1,1,0.001024,1365578768,0,344893749,0,0.000000,0.252562,0.000000,0.000000,0.336947,0.000000
penta_lu_solvers_penta_lu_solve_single_rhs_multiple_lhs_187_1,1,0.000012,7340161,0,2289980,0,0.000000,0.311980,0.000000,0.000000,0.193410,0.000000
penta_lu_solvers_penta_lu_solve_single_rhs_multiple_lhs_208_1,1,0.000519,692265914,0,86843718,0,0.000000,0.125448,0.000000,0.000000,0.167203,0.000000
penta_lu_solvers_penta_lu_solve_single_rhs_multiple_lhs_222_1,1,0.000417,548112441,0,69168816,0,0.000000,0.126195,0.000000,0.000000,0.165978,0.000000
advance_wp2_wp3_module_wp23_solve_1542_1,1,0.000105,125098780,0,0,17563754,0.000000,0.000000,0.140399,0.000000,0.000000,0.167338
advance_wp2_wp3_module_wp23_solve_1551_1,1,0.000105,124187429,0,0,17452996,0.000000,0.000000,0.140538,0.000000,0.000000,0.166995
fill_holes_fill_holes_vertical_134_13,1,0.000128,70408903,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
fill_holes_fill_holes_vertical_134_14,1,0.000138,262202,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
fill_holes_fill_holes_vertical_155_4,1,0.000151,200272977,0,8759575,0,0.000000,0.043738,0.000000,0.000000,0.058106,0.000000
fill_holes_fill_holes_vertical_166_4,1,0.001020,130982586,0,123462525,15571850,0.000000,0.942587,0.118885,0.000000,0.121000,0.015261
fill_holes_fill_holes_vertical_192_4,1,0.000448,322744836,15815968,475961787,0,0.049005,1.474731,0.000000,0.035326,1.063098,0.000000
fill_holes_fill_holes_vertical_256_7,1,0.000128,70403312,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
fill_holes_fill_holes_vertical_256_8,1,0.000139,262114,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
fill_holes_fill_holes_vertical_283_4,1,0.000005,258,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
fill_holes_fill_holes_vertical_290_4,1,0.000103,139767785,0,25884480,0,0.000000,0.185196,0.000000,0.000000,0.250819,0.000000
fill_holes_fill_holes_vertical_301_4,1,0.000101,123430871,0,847696,0,0.000000,0.006868,0.000000,0.000000,0.008407,0.000000
fill_holes_fill_holes_vertical_324_4,1,0.000103,139069726,0,17365938,0,0.000000,0.124872,0.000000,0.000000,0.168693,0.000000
fill_holes_fill_holes_vertical_333_4,1,0.000108,130112092,226260,28056240,0,0.001739,0.215631,0.000000,0.002102,0.260629,0.000000
advance_wp2_wp3_module_wp23_solve_1900_1,1,0.000069,49857431,0,0,17508582,0.000000,0.000000,0.351173,0.000000,0.000000,0.253307
clip_explicit_clip_variance_947_1,1,0.000198,69735028,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
clip_explicit_clip_variance_995_5,1,0.000217,139473995,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
clip_explicit_clip_variance_1012_1,1,0.000203,69738940,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
grid_class_zm2zt_gpu_2281_27,1,0.000200,272072200,0,25830000,0,0.000000,0.094938,0.000000,0.000000,0.129150,0.000000
clip_explicit_clip_skewness_core_1253_1,1,0.000103,123919445,0,17395713,0,0.000000,0.140379,0.000000,0.000000,0.169456,0.000000
clip_explicit_clip_skewness_core_1289_1,1,0.000151,200756607,0,26323983,0,0.000000,0.131124,0.000000,0.000000,0.174544,0.000000
clip_explicit_clip_skewness_core_1309_1,1,0.000102,139469928,0,8675600,17351200,0.000000,0.062204,0.124408,0.000000,0.085095,0.170190
clip_explicit_clip_skewness_core_1322_1,1,0.000082,69742359,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
grid_class_zt2zm_gpu_1650_33,1,0.000197,269900252,0,25647240,0,0.000000,0.095025,0.000000,0.000000,0.130110,0.000000
grid_class_zt2zm_gpu_1666_33,1,0.000008,2621698,0,191160,0,0.000000,0.072915,0.000000,0.000000,0.025206,0.000000
clip_explicit_clip_covar_599_10,1,0.000198,268843288,0,129843378,0,0.000000,0.482971,0.000000,0.000000,0.655510,0.000000
clip_explicit_clip_covar_629_10,1,0.000005,127,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
clip_explicit_clip_covar_599_11,1,0.000198,269002856,0,130359084,0,0.000000,0.484601,0.000000,0.000000,0.659072,0.000000
clip_explicit_clip_covar_629_11,1,0.000005,126,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
clip_explicit_clip_covar_599_12,1,0.000198,269002958,0,130307121,0,0.000000,0.484408,0.000000,0.000000,0.659449,0.000000
clip_explicit_clip_covar_629_12,1,0.000005,127,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
clip_explicit_clip_covar_599_13,1,0.000199,269065416,0,130203378,0,0.000000,0.483910,0.000000,0.000000,0.653631,0.000000
clip_explicit_clip_covar_629_13,1,0.000005,128,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_clubb_core_module_advance_clubb_core_2246_1,1,0.000160,193098677,0,17611168,17436800,0.000000,0.091203,0.090300,0.000000,0.110158,0.109067
advance_windm_edsclrm_module_advance_windm_edsclrm_289_1,1,0.000005,254,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_windm_edsclrm_module_advance_windm_edsclrm_295_1,1,0.000107,125912276,0,8776638,17553276,0.000000,0.069704,0.139409,0.000000,0.082215,0.164430
mean_adv_term_ma_zt_lhs_267_4,1,0.000313,324589067,0,16907700,0,0.000000,0.052090,0.000000,0.000000,0.054058,0.000000
mean_adv_term_ma_zt_lhs_299_4,1,0.000008,1048574,0,131200,0,0.000000,0.125122,0.000000,0.000000,0.015530,0.000000
mean_adv_term_ma_zt_lhs_328_4,1,0.000007,524289,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
skx_module_skx_func_75_3,1,0.000005,524415,0,131022,0,0.000000,0.249844,0.000000,0.000000,0.023944,0.000000
skx_module_skx_func_84_3,1,0.000159,199999706,0,236298708,17503608,0.000000,1.181495,0.087518,0.000000,1.481608,0.109749
grid_class_zm2zt_gpu_2281_28,1,0.000199,272117164,0,25819080,0,0.000000,0.094882,0.000000,0.000000,0.129551,0.000000
grid_class_zm2zt_gpu_2281_29,1,0.000199,271794900,0,25749720,0,0.000000,0.094740,0.000000,0.000000,0.129224,0.000000
grid_class_zm2zt_gpu_2281_30,1,0.000199,272016360,0,25868760,0,0.000000,0.095100,0.000000,0.000000,0.130156,0.000000
grid_class_zm2zt_gpu_2281_31,1,0.000199,271882941,0,25872480,0,0.000000,0.095160,0.000000,0.000000,0.130196,0.000000
grid_class_zm2zt_gpu_2281_32,1,0.000200,271823199,0,25821360,0,0.000000,0.094993,0.000000,0.000000,0.129231,0.000000
grid_class_zm2zt_gpu_2281_33,1,0.000199,271964076,0,25836840,0,0.000000,0.095001,0.000000,0.000000,0.129807,0.000000
grid_class_zm2zt_gpu_2281_34,1,0.000199,271946688,0,25800360,0,0.000000,0.094873,0.000000,0.000000,0.129770,0.000000
grid_class_zm2zt_gpu_2281_35,1,0.000199,271985307,0,25822800,0,0.000000,0.094942,0.000000,0.000000,0.129820,0.000000
grid_class_zm2zt_gpu_2281_36,1,0.000199,272008660,0,25912800,0,0.000000,0.095265,0.000000,0.000000,0.130063,0.000000
skx_module_lg_2005_ansatz_171_1,1,0.000325,413900938,34962500,588768500,17481250,0.084471,1.422487,0.042235,0.107717,1.813962,0.053859
skx_module_xp3_lg_2005_ansatz_254_1,1,0.000006,524416,0,130355,0,0.000000,0.248572,0.000000,0.000000,0.021328,0.000000
skx_module_xp3_lg_2005_ansatz_262_1,1,0.000160,199964714,0,139644450,17265132,0.000000,0.698345,0.086341,0.000000,0.873826,0.108037
skx_module_lg_2005_ansatz_171_2,1,0.000320,414101368,34550600,587360200,17275300,0.083435,1.418397,0.041718,0.107863,1.833667,0.053931
skx_module_xp3_lg_2005_ansatz_254_2,1,0.000006,524416,0,130529,0,0.000000,0.248904,0.000000,0.000000,0.021356,0.000000
skx_module_xp3_lg_2005_ansatz_262_2,1,0.000159,199948036,0,139997550,17308788,0.000000,0.700170,0.086566,0.000000,0.878675,0.108636
skx_module_lg_2005_ansatz_171_3,1,0.000321,414116714,34676800,587424992,17338400,0.083737,1.418501,0.041868,0.108041,1.830212,0.054020
skx_module_xp3_lg_2005_ansatz_254_3,1,0.000006,524544,0,126672,0,0.000000,0.241490,0.000000,0.000000,0.020725,0.000000
skx_module_xp3_lg_2005_ansatz_262_3,1,0.000159,200086212,0,139809450,17285532,0.000000,0.698746,0.086390,0.000000,0.880146,0.108818
skx_module_lg_2005_ansatz_171_4,1,0.000315,413693086,34447848,735225148,16886200,0.083269,1.777224,0.040818,0.109211,2.330911,0.053535
skx_module_xp3_lg_2005_ansatz_254_4,1,0.000006,524414,0,129746,0,0.000000,0.247411,0.000000,0.000000,0.020687,0.000000
skx_module_xp3_lg_2005_ansatz_262_4,1,0.000159,200128937,0,139568550,17255748,0.000000,0.697393,0.086223,0.000000,0.879338,0.108718
grid_class_zm2zt_gpu_2281_37,1,0.000199,271855518,0,25794600,0,0.000000,0.094883,0.000000,0.000000,0.129804,0.000000
grid_class_zt2zm_gpu_1650_34,1,0.000198,269904223,0,25647840,0,0.000000,0.095026,0.000000,0.000000,0.129461,0.000000
grid_class_zt2zm_gpu_1666_34,1,0.000008,2621825,0,194760,0,0.000000,0.074284,0.000000,0.000000,0.025899,0.000000
grid_class_zm2zt_gpu_2281_38,1,0.000199,272108866,0,25813920,0,0.000000,0.094866,0.000000,0.000000,0.129650,0.000000
grid_class_zt2zm_gpu_1650_35,1,0.000198,269709669,0,25636200,0,0.000000,0.095051,0.000000,0.000000,0.129549,0.000000
grid_class_zt2zm_gpu_1666_35,1,0.000008,2621949,0,177687,0,0.000000,0.067769,0.000000,0.000000,0.023233,0.000000
grid_class_zm2zt_gpu_2281_39,1,0.000199,271775608,0,25713720,0,0.000000,0.094614,0.000000,0.000000,0.129251,0.000000
grid_class_zt2zm_gpu_1650_36,1,0.000197,269899837,0,25562160,0,0.000000,0.094710,0.000000,0.000000,0.129510,0.000000
grid_class_zt2zm_gpu_1666_36,1,0.000008,2621825,0,195930,0,0.000000,0.074730,0.000000,0.000000,0.025093,0.000000
grid_class_zm2zt_gpu_2281_40,1,0.000200,271665938,0,25800600,0,0.000000,0.094972,0.000000,0.000000,0.129065,0.000000
grid_class_zt2zm_gpu_1650_37,1,0.000197,269751427,0,25502280,0,0.000000,0.094540,0.000000,0.000000,0.129374,0.000000
grid_class_zt2zm_gpu_1666_37,1,0.000008,2621823,0,192420,0,0.000000,0.073392,0.000000,0.000000,0.025265,0.000000
grid_class_zm2zt_gpu_2281_41,1,0.000199,271972468,0,25756560,0,0.000000,0.094703,0.000000,0.000000,0.129321,0.000000
grid_class_zt2zm_gpu_1650_38,1,0.000197,269901934,0,25573080,0,0.000000,0.094750,0.000000,0.000000,0.129649,0.000000
grid_class_zt2zm_gpu_1666_38,1,0.000008,2621821,0,193560,0,0.000000,0.073827,0.000000,0.000000,0.024689,0.000000
skx_module_skx_func_75_4,1,0.000006,524417,0,129601,0,0.000000,0.247134,0.000000,0.000000,0.023276,0.000000
skx_module_skx_func_84_4,1,0.000160,199794126,0,235886670,17409870,0.000000,1.180649,0.087139,0.000000,1.473702,0.108768
skx_module_skx_func_75_5,1,0.000006,524418,0,131457,0,0.000000,0.250672,0.000000,0.000000,0.023474,0.000000
skx_module_skx_func_84_5,1,0.000162,201511326,0,237942846,17625396,0.000000,1.180791,0.087466,0.000000,1.472710,0.109090
skx_module_skx_func_75_6,1,0.000006,524416,0,129920,0,0.000000,0.247742,0.000000,0.000000,0.023605,0.000000
skx_module_skx_func_84_6,1,0.000160,200197330,0,235870461,17471886,0.000000,1.178190,0.087273,0.000000,1.478033,0.109484
skx_module_skx_func_75_7,1,0.000005,524415,0,128828,0,0.000000,0.245661,0.000000,0.000000,0.023543,0.000000
skx_module_skx_func_84_7,1,0.000161,201469706,0,237423279,17292300,0.000000,1.178456,0.085831,0.000000,1.471243,0.107155
skx_module_skx_func_75_8,1,0.000006,524416,0,128789,0,0.000000,0.245586,0.000000,0.000000,0.023399,0.000000
skx_module_skx_func_84_8,1,0.000160,200260842,0,236247991,17206700,0.000000,1.179701,0.085921,0.000000,1.478620,0.107693
skx_module_skx_func_75_9,1,0.000006,524416,0,130210,0,0.000000,0.248295,0.000000,0.000000,0.023657,0.000000
skx_module_skx_func_84_9,1,0.000161,201555306,0,237920814,17623764,0.000000,1.180424,0.087439,0.000000,1.475789,0.109318
skx_module_skx_func_75_10,1,0.000006,524542,0,130877,0,0.000000,0.249507,0.000000,0.000000,0.023779,0.000000
skx_module_skx_func_84_10,1,0.000160,200069592,0,236258775,17500650,0.000000,1.180883,0.087473,0.000000,1.480763,0.109686
skx_module_skx_func_75_11,1,0.000006,524417,0,129514,0,0.000000,0.246968,0.000000,0.000000,0.023260,0.000000
skx_module_skx_func_84_11,1,0.000162,201629073,0,237516643,17299100,0.000000,1.177988,0.085797,0.000000,1.468037,0.106922
skx_module_skx_func_75_12,1,0.000006,524417,0,129862,0,0.000000,0.247631,0.000000,0.000000,0.023323,0.000000
skx_module_skx_func_84_12,1,0.000160,200035836,0,235486278,17443428,0.000000,1.177220,0.087202,0.000000,1.470319,0.108913
